Date,Team 1,Team 2,FT,HT
2005-04-09,Hamilton,Airdrie Utd,1-1,1-1
2005-04-09,Raith Rvs,Partick,2-1,1-0
2005-04-09,St Johnstone,Clyde,0-0,0-0
2005-04-09,St Mirren,Queen of Sth,3-0,2-0
2005-04-16,Airdrie Utd,St Mirren,0-2,0-0
2005-04-16,Clyde,Falkirk,0-1,0-1
2005-04-16,Partick,St Johnstone,0-4,0-3
2005-04-16,Queen of Sth,Raith Rvs,1-1,1-1
2005-04-16,Ross County,Hamilton,2-1,1-0
2005-04-23,Falkirk,St Mirren,1-2,1-1
2005-04-23,Partick,Clyde,1-0,1-0
2005-04-23,Raith Rvs,Hamilton,0-2,0-2
2005-04-23,Ross County,Queen of Sth,1-1,1-1
2005-04-23,St Johnstone,Airdrie Utd,1-2,0-1
2005-04-30,Airdrie Utd,Partick,0-1,0-1
2005-04-30,Clyde,Raith Rvs,1-0,1-0
2005-04-30,Hamilton,Falkirk,1-0,1-0
2005-04-30,Queen of Sth,St Johnstone,2-0,2-0
2005-04-30,St Mirren,Ross County,1-0,1-0
2005-05-07,Falkirk,Queen of Sth,1-2,1-0
2005-05-07,Partick,Hamilton,1-1,1-0
2005-05-07,Raith Rvs,Airdrie Utd,0-1,0-1
2005-05-07,Ross County,Clyde,1-1,0-1
2005-05-07,St Johnstone,St Mirren,0-0,0-0
