Date,Team 1,Team 2,FT,HT
2011-02-26,Aberdeen,Hearts,0-0,0-0
2011-02-26,Hamilton,Dundee United,1-1,1-0
2011-02-26,Hibernian,Inverness C,2-0,0-0
2011-02-26,Kilmarnock,St Mirren,2-0,2-0
2011-02-27,Motherwell,Celtic,2-0,1-0
2011-02-27,Rangers,St Johnstone,4-0,2-0
2011-03-01,Hamilton,Hibernian,1-2,0-1
2011-03-01,Inverness C,Dundee United,0-2,0-0
2011-03-02,St Johnstone,Aberdeen,0-0,0-0
2011-03-05,Celtic,Hamilton,2-0,1-0
2011-03-05,Hearts,Kilmarnock,0-2,0-0
2011-03-05,Inverness C,Motherwell,3-0,1-0
2011-03-05,St Johnstone,Hibernian,1-1,0-0
2011-03-06,St Mirren,Rangers,0-1,0-1
2011-03-07,Dundee United,Aberdeen,3-1,2-0
2011-03-10,Dundee United,Hamilton,2-1,1-1
2011-03-13,Rangers,Kilmarnock,2-1,1-0
2011-03-16,Dundee United,Hearts,2-0,0-0
2011-03-19,Dundee United,Inverness C,1-0,1-0
2011-03-19,Hamilton,St Johnstone,0-0,0-0
2011-03-19,Hearts,St Mirren,3-2,0-1
2011-03-19,Kilmarnock,Motherwell,3-1,2-1
2011-04-02,Motherwell,Aberdeen,2-1,1-0
2011-04-02,Rangers,Dundee United,2-3,1-1
2011-04-02,St Johnstone,Kilmarnock,0-0,0-0
2011-04-02,St Mirren,Hamilton,3-1,0-1
2011-04-03,Hibernian,Hearts,2-2,1-1
2011-04-05,St Johnstone,Rangers,0-2,0-1
2011-04-06,Celtic,Hibernian,3-1,3-0
2011-04-06,Motherwell,Dundee United,2-1,2-0
2011-04-06,St Mirren,Aberdeen,3-2,1-0
2011-04-09,Aberdeen,Hibernian,0-1,0-1
2011-04-09,Celtic,St Mirren,1-0,0-0
2011-04-09,Dundee United,St Johnstone,2-0,1-0
2011-04-09,Hearts,Motherwell,0-0,0-0
2011-04-09,Kilmarnock,Inverness C,1-1,1-1
2011-04-10,Hamilton,Rangers,0-1,0-1
2011-04-12,St Johnstone,Celtic,0-1,0-1
2011-04-13,Aberdeen,Rangers,0-1,0-1
2011-04-16,Inverness C,Hearts,1-1,1-0
2011-04-16,Rangers,St Mirren,2-1,1-1
2011-04-17,Hibernian,Hamilton,1-2,0-2
2011-04-19,Dundee United,Rangers,0-4,0-1
2011-04-20,Kilmarnock,Celtic,0-4,0-3
2011-04-23,Dundee United,Kilmarnock,4-2,2-0
2011-04-23,Hearts,Motherwell,3-3,2-0
2011-04-24,Hibernian,St Mirren,1-1,1-1
2011-04-24,Rangers,Celtic,0-0,0-0
2011-04-25,Hamilton,Aberdeen,1-1,0-0
2011-04-25,St Johnstone,Inverness C,0-3,0-1
2011-04-30,Aberdeen,Inverness C,1-0,0-0
2011-04-30,Hibernian,St Johnstone,1-2,1-0
2011-04-30,Kilmarnock,Hearts,2-2,0-0
2011-04-30,Motherwell,Rangers,0-5,0-1
2011-05-01,Celtic,Dundee United,4-1,1-0
2011-05-02,St Mirren,Hamilton,0-1,0-0
2011-05-04,Inverness C,Celtic,3-2,1-1
2011-05-07,Aberdeen,St Johnstone,0-2,0-1
2011-05-07,Dundee United,Motherwell,4-0,2-0
2011-05-07,Hamilton,Hibernian,1-0,1-0
2011-05-07,Inverness C,St Mirren,1-0,0-0
2011-05-07,Rangers,Hearts,4-0,3-0
2011-05-08,Kilmarnock,Celtic,0-2,0-1
2011-05-10,Aberdeen,St Mirren,0-1,0-0
2011-05-10,Rangers,Dundee United,2-0,2-0
2011-05-10,St Johnstone,Hamilton,1-0,1-0
2011-05-11,Hearts,Celtic,0-3,0-1
2011-05-11,Inverness C,Hibernian,2-0,1-0
2011-05-11,Motherwell,Kilmarnock,1-1,1-0
2011-05-14,Hamilton,Inverness C,1-2,0-1
2011-05-14,Hibernian,Aberdeen,1-3,1-0
2011-05-14,St Mirren,St Johnstone,0-0,0-0
2011-05-15,Celtic,Motherwell,4-0,2-0
2011-05-15,Dundee United,Hearts,2-1,1-1
2011-05-15,Kilmarnock,Rangers,1-5,0-3
