Date,Team 1,Team 2,FT,HT
2001-11-03,Partick,Arbroath,4-1,2-0
2001-11-03,Raith Rvs,Ayr,1-1,1-0
2001-11-10,Airdrie,Clyde,1-2,0-0
2001-11-10,Ayr,Arbroath,0-1,0-1
2001-11-10,Partick,Falkirk,5-1,1-0
2001-11-10,Raith Rvs,Inverness C,1-5,1-2
2001-11-10,Ross County,St Mirren,0-1,0-0
2001-11-17,Arbroath,Raith Rvs,1-1,1-0
2001-11-17,Clyde,Partick,3-1,2-0
2001-11-17,Falkirk,Airdrie,1-2,1-1
2001-11-17,Inverness C,Ross County,3-0,1-0
2001-11-17,St Mirren,Ayr,0-1,0-0
2001-11-24,Airdrie,Partick,1-0,1-0
2001-11-24,Arbroath,St Mirren,0-2,0-1
2001-11-24,Ayr,Inverness C,3-0,1-0
2001-11-24,Raith Rvs,Clyde,1-2,1-1
2001-11-24,Ross County,Falkirk,1-2,0-1
2001-12-01,Clyde,Ayr,2-2,1-1
2001-12-01,Falkirk,Arbroath,3-2,1-0
2001-12-01,Inverness C,Airdrie,1-2,0-1
2001-12-01,Partick,Ross County,0-0,0-0
2001-12-01,St Mirren,Raith Rvs,1-1,1-1
2001-12-08,Arbroath,Clyde,2-1,1-0
2001-12-08,Ayr,Airdrie,1-3,0-0
2001-12-08,Inverness C,Partick,1-2,0-0
2001-12-08,Raith Rvs,Ross County,1-3,0-3
2001-12-08,St Mirren,Falkirk,1-5,0-1
2001-12-15,Airdrie,Raith Rvs,1-1,0-1
2001-12-15,Clyde,Inverness C,1-0,0-0
2001-12-15,Falkirk,Ayr,0-2,0-0
2001-12-15,Partick,St Mirren,1-0,0-0
2001-12-15,Ross County,Arbroath,0-1,0-0
2001-12-22,Inverness C,Arbroath,3-2,2-1
2001-12-26,Partick,Ayr,2-1,0-1
2001-12-29,Ayr,Raith Rvs,3-1,0-0
2001-12-29,St Mirren,Inverness C,0-0,0-0
2002-01-02,Partick,Clyde,2-1,1-0
2002-01-12,Arbroath,Ayr,0-2,0-0
2002-01-12,Clyde,Airdrie,0-1,0-1
2002-01-12,Falkirk,Partick,1-4,0-3
2002-01-12,Inverness C,Raith Rvs,5-0,2-0
2002-01-12,St Mirren,Ross County,1-1,0-1
2002-01-19,Airdrie,Inverness C,3-0,0-0
2002-01-19,Arbroath,Falkirk,0-1,0-1
2002-01-19,Ayr,Clyde,0-1,0-1
2002-01-19,Raith Rvs,St Mirren,1-0,0-0
2002-01-19,Ross County,Partick,0-1,0-1
2002-01-22,Airdrie,St Mirren,2-3,2-1
2002-01-26,Raith Rvs,Arbroath,0-0,0-0
2002-02-02,Clyde,Raith Rvs,1-2,0-1
2002-02-02,Falkirk,Ross County,1-4,0-3
2002-02-02,Inverness C,Ayr,1-1,1-0
2002-02-02,Partick,Airdrie,1-1,0-1
2002-02-02,St Mirren,Arbroath,2-3,0-2
2002-02-09,Airdrie,Ayr,1-2,0-1
2002-02-09,Clyde,Arbroath,1-0,1-0
2002-02-09,Falkirk,St Mirren,0-0,0-0
2002-02-09,Partick,Inverness C,4-1,2-0
2002-02-09,Ross County,Raith Rvs,4-2,1-1
2002-02-16,Arbroath,Airdrie,2-1,1-1
2002-02-16,Ayr,Ross County,0-0,0-0
2002-02-16,Inverness C,Falkirk,3-2,1-1
2002-02-16,Raith Rvs,Partick,2-0,2-0
2002-02-16,St Mirren,Clyde,2-2,1-1
2002-02-23,Raith Rvs,Falkirk,5-1,2-1
2002-02-26,Arbroath,Partick,1-0,1-0
2002-02-26,Ayr,St Mirren,4-1,2-0
2002-03-02,Airdrie,Ross County,0-2,0-0
2002-03-02,Clyde,Falkirk,2-3,0-3
2002-03-02,Inverness C,St Mirren,4-2,1-1
2002-03-02,Partick,Arbroath,2-2,0-2
2002-03-02,Raith Rvs,Ayr,3-3,2-3
2002-03-05,Falkirk,Clyde,1-6,1-1
2002-03-09,Arbroath,Inverness C,1-0,0-0
2002-03-09,Ayr,Partick,1-1,0-0
2002-03-09,Falkirk,Raith Rvs,2-1,0-0
2002-03-09,Ross County,Clyde,2-1,0-0
2002-03-09,St Mirren,Airdrie,2-1,1-0
2002-03-12,Airdrie,Falkirk,1-0,0-0
2002-03-12,Clyde,Ross County,0-0,0-0
2002-03-16,Airdrie,Clyde,2-2,1-1
2002-03-16,Partick,Falkirk,3-0,1-0
2002-03-16,Raith Rvs,Inverness C,0-0,0-0
2002-03-16,Ross County,St Mirren,4-1,2-1
2002-03-19,Ross County,Inverness C,0-0,0-0
2002-03-23,Arbroath,Raith Rvs,2-2,2-1
2002-03-23,Falkirk,Airdrie,2-2,0-1
2002-03-23,Inverness C,Ross County,1-1,0-0
2002-03-26,Ayr,Arbroath,0-0,0-0
2002-03-26,Ross County,Airdrie,4-1,1-1
2002-03-27,Clyde,Partick,2-1,0-0
2002-03-30,Clyde,Ayr,2-2,0-1
2002-03-30,Falkirk,Arbroath,1-3,1-1
2002-03-30,Inverness C,Airdrie,1-0,0-0
2002-03-30,Partick,Ross County,1-1,0-0
2002-03-30,St Mirren,Raith Rvs,1-0,1-0
2002-04-02,St Mirren,Ayr,1-1,1-0
2002-04-06,Airdrie,Partick,1-1,0-0
2002-04-06,Arbroath,St Mirren,0-3,0-1
2002-04-06,Ayr,Inverness C,1-0,0-0
2002-04-06,Raith Rvs,Clyde,0-1,0-1
2002-04-06,Ross County,Falkirk,4-2,1-2
2002-04-13,Arbroath,Ross County,1-1,0-1
2002-04-13,Ayr,Falkirk,0-0,0-0
2002-04-13,Inverness C,Clyde,1-1,0-0
2002-04-13,Raith Rvs,Airdrie,2-1,1-1
2002-04-13,St Mirren,Partick,0-2,0-1
2002-04-20,Airdrie,Arbroath,2-0,2-0
2002-04-20,Clyde,St Mirren,3-1,1-1
2002-04-20,Falkirk,Inverness C,0-0,0-0
2002-04-20,Partick,Raith Rvs,1-0,0-0
2002-04-20,Ross County,Ayr,1-1,1-0
2002-04-27,Arbroath,Clyde,2-0,2-0
2002-04-27,Ayr,Airdrie,1-0,1-0
2002-04-27,Inverness C,Partick,3-0,3-0
2002-04-27,Raith Rvs,Ross County,0-1,0-0
2002-04-27,St Mirren,Falkirk,0-0,0-0
